proto,routeVer,srcIdHex,parentAlias,path,destAlias,seqHex,tsOrigin,slotId,lat,lon,hopCount,netFlags,retryCount,backlogCount,frameIdx,posInFrame,e2eLat,avgLatHop,hopRssiSum,avgRssi,hopSnrSum,avgSnr,throughput,linkMargin,packetLoss,packetSizeBytes
01,1,1D462D,S,N2,S,01C4,1779118700,4,0.000000,0.0,1,00,0,0,29651978,20,1,1.000,-46,-46.0,46.00,46.0,920.0,78.0,0,115
01,1,87BC16,S,N3,S,01C4,1779118710,5,0.000000,0.0,1,00,0,0,29651978,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,01C5,1779118740,1,0.000000,0.0,1,00,0,0,29651979,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,01C5,1779118744,2,0.000000,0.0,1,00,0,0,29651979,4,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
01,1,E21FB5,S,N1,S,01C5,1779118750,3,0.000000,0.0,1,00,0,0,29651979,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,01C5,1779118760,4,0.000000,0.0,1,00,0,0,29651979,20,1,1.000,-47,-47.0,45.00,45.0,920.0,77.0,0,115
01,1,87BC16,S,N3,S,01C5,1779118770,5,0.000000,0.0,1,00,0,0,29651979,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,01C6,1779118800,1,0.000000,0.0,1,00,0,0,29651980,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,01C6,1779118804,2,0.000000,0.0,1,00,0,0,29651980,4,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
01,1,E21FB5,S,N1,S,01C6,1779118810,3,0.000000,0.0,1,00,0,0,29651980,10,1,1.000,-26,-26.0,66.00,66.0,920.0,98.0,0,115
01,1,1D462D,S,N2,S,01C6,1779118820,4,0.000000,0.0,1,00,0,0,29651980,20,1,1.000,-46,-46.0,46.00,46.0,920.0,78.0,0,115
01,1,87BC16,S,N3,S,01C6,1779118830,5,0.000000,0.0,1,00,0,0,29651980,30,1,1.000,-44,-44.0,48.00,48.0,920.0,80.0,0,115
03,1,DE5C6F,S,R1,S,01C7,1779118860,1,0.000000,0.0,1,00,0,0,29651981,0,1,1.000,-34,-34.0,58.00,58.0,904.0,90.0,0,113
03,1,DA782A,S,R2,S,01C7,1779118864,2,0.000000,0.0,1,00,0,0,29651981,4,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
01,1,E21FB5,S,N1,S,01C7,1779118870,3,0.000000,0.0,1,00,0,0,29651981,10,1,1.000,-32,-32.0,60.00,60.0,920.0,92.0,0,115
01,1,1D462D,S,N2,S,01C7,1779118880,4,0.000000,0.0,1,00,0,0,29651981,20,1,1.000,-47,-47.0,45.00,45.0,920.0,77.0,0,115
01,1,87BC16,S,N3,S,01C7,1779118890,5,0.000000,0.0,1,00,0,0,29651981,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,01C8,1779118920,1,0.000000,0.0,1,00,0,0,29651982,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,01C8,1779118924,2,0.000000,0.0,1,00,0,0,29651982,4,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
01,1,E21FB5,S,N1,S,01C8,1779118930,3,0.000000,0.0,1,00,0,0,29651982,10,1,1.000,-26,-26.0,66.00,66.0,920.0,98.0,0,115
01,1,1D462D,S,N2,S,01C8,1779118940,4,0.000000,0.0,1,00,0,0,29651982,20,1,1.000,-47,-47.0,45.00,45.0,920.0,77.0,0,115
01,1,87BC16,S,N3,S,01C8,1779118950,5,0.000000,0.0,1,00,0,0,29651982,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,01C9,1779118980,1,0.000000,0.0,1,00,0,0,29651983,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,01C9,1779118984,2,0.000000,0.0,1,00,0,0,29651983,4,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
01,1,E21FB5,S,N1,S,01C9,1779118990,3,0.000000,0.0,1,00,0,0,29651983,10,1,1.000,-26,-26.0,66.00,66.0,920.0,98.0,0,115
01,1,1D462D,S,N2,S,01C9,1779119000,4,0.000000,0.0,1,00,0,0,29651983,20,1,1.000,-46,-46.0,46.00,46.0,920.0,78.0,0,115
01,1,87BC16,S,N3,S,01C9,1779119010,5,0.000000,0.0,1,00,0,0,29651983,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,01CA,1779119040,1,0.000000,0.0,1,00,0,0,29651984,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,01CA,1779119044,2,0.000000,0.0,1,00,0,0,29651984,4,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
01,1,E21FB5,S,N1,S,01CA,1779119050,3,0.000000,0.0,1,00,0,0,29651984,10,1,1.000,-26,-26.0,66.00,66.0,920.0,98.0,0,115
01,1,1D462D,S,N2,S,01CA,1779119060,4,0.000000,0.0,1,00,0,0,29651984,20,1,1.000,-46,-46.0,46.00,46.0,920.0,78.0,0,115
01,1,87BC16,S,N3,S,01CA,1779119070,5,0.000000,0.0,1,00,0,0,29651984,30,1,1.000,-44,-44.0,48.00,48.0,920.0,80.0,0,115
03,1,DE5C6F,S,R1,S,01CB,1779119100,1,0.000000,0.0,1,00,0,0,29651985,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,01CB,1779119104,2,0.000000,0.0,1,00,0,0,29651985,4,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
01,1,E21FB5,S,N1,S,01CB,1779119110,3,0.000000,0.0,1,00,0,0,29651985,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,01CB,1779119120,4,0.000000,0.0,1,00,0,0,29651985,20,1,1.000,-46,-46.0,46.00,46.0,920.0,78.0,0,115
01,1,87BC16,S,N3,S,01CB,1779119130,5,0.000000,0.0,1,00,0,0,29651985,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,01CC,1779119160,1,0.000000,0.0,1,00,0,0,29651986,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,01CC,1779119164,2,0.000000,0.0,1,00,0,0,29651986,4,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
01,1,E21FB5,S,N1,S,01CC,1779119170,3,0.000000,0.0,1,00,0,0,29651986,10,1,1.000,-26,-26.0,66.00,66.0,920.0,98.0,0,115
01,1,1D462D,S,N2,S,01CC,1779119180,4,0.000000,0.0,1,00,0,0,29651986,20,1,1.000,-47,-47.0,45.00,45.0,920.0,77.0,0,115
01,1,87BC16,S,N3,S,01CC,1779119190,5,0.000000,0.0,1,00,0,0,29651986,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,01CD,1779119220,1,0.000000,0.0,1,00,0,0,29651987,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,01CD,1779119224,2,0.000000,0.0,1,00,0,0,29651987,4,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
01,1,E21FB5,S,N1,S,01CD,1779119230,3,0.000000,0.0,1,00,0,0,29651987,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,01CD,1779119240,4,0.000000,0.0,1,00,0,0,29651987,20,1,1.000,-46,-46.0,46.00,46.0,920.0,78.0,0,115
01,1,87BC16,S,N3,S,01CD,1779119250,5,0.000000,0.0,1,00,0,0,29651987,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,01CE,1779119280,1,0.000000,0.0,1,00,0,0,29651988,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,01CE,1779119284,2,0.000000,0.0,1,00,0,0,29651988,4,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
01,1,E21FB5,S,N1,S,01CE,1779119290,3,0.000000,0.0,1,00,0,0,29651988,10,1,1.000,-26,-26.0,66.00,66.0,920.0,98.0,0,115
01,1,1D462D,S,N2,S,01CE,1779119300,4,0.000000,0.0,1,00,0,0,29651988,20,1,1.000,-46,-46.0,46.00,46.0,920.0,78.0,0,115
01,1,87BC16,S,N3,S,01CE,1779119310,5,0.000000,0.0,1,00,0,0,29651988,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,01CF,1779119340,1,0.000000,0.0,1,00,0,0,29651989,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,01CF,1779119344,2,0.000000,0.0,1,00,0,0,29651989,4,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
01,1,E21FB5,S,N1,S,01CF,1779119350,3,0.000000,0.0,1,00,0,0,29651989,10,1,1.000,-26,-26.0,66.00,66.0,920.0,98.0,0,115
01,1,1D462D,S,N2,S,01CF,1779119360,4,0.000000,0.0,1,00,0,0,29651989,20,1,1.000,-46,-46.0,46.00,46.0,920.0,78.0,0,115
01,1,87BC16,S,N3,S,01CF,1779119370,5,0.000000,0.0,1,00,0,0,29651989,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,01D0,1779119400,1,0.000000,0.0,1,00,0,0,29651990,0,1,1.000,-33,-33.0,59.00,59.0,904.0,91.0,0,113
03,1,DA782A,S,R2,S,01D0,1779119404,2,0.000000,0.0,1,00,0,0,29651990,4,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
01,1,E21FB5,S,N1,S,01D0,1779119410,3,0.000000,0.0,1,00,0,0,29651990,10,1,1.000,-26,-26.0,66.00,66.0,920.0,98.0,0,115
01,1,1D462D,S,N2,S,01D0,1779119420,4,0.000000,0.0,1,00,0,0,29651990,20,1,1.000,-47,-47.0,45.00,45.0,920.0,77.0,0,115
01,1,87BC16,S,N3,S,01D0,1779119430,5,0.000000,0.0,1,00,0,0,29651990,30,1,1.000,-44,-44.0,48.00,48.0,920.0,80.0,0,115
03,1,DE5C6F,S,R1,S,01D1,1779119460,1,0.000000,0.0,1,00,0,0,29651991,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,01D1,1779119464,2,0.000000,0.0,1,00,0,0,29651991,4,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
01,1,E21FB5,S,N1,S,01D1,1779119470,3,0.000000,0.0,1,00,0,0,29651991,10,1,1.000,-27,-27.0,65.00,65.0,920.0,97.0,0,115
01,1,1D462D,S,N2,S,01D1,1779119480,4,0.000000,0.0,1,00,0,0,29651991,20,1,1.000,-47,-47.0,45.00,45.0,920.0,77.0,0,115
01,1,87BC16,S,N3,S,01D1,1779119490,5,0.000000,0.0,1,00,0,0,29651991,30,1,1.000,-44,-44.0,48.00,48.0,920.0,80.0,0,115
03,1,DE5C6F,S,R1,S,01D2,1779119520,1,0.000000,0.0,1,00,0,0,29651992,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,01D2,1779119524,2,0.000000,0.0,1,00,0,0,29651992,4,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
01,1,E21FB5,S,N1,S,01D2,1779119530,3,0.000000,0.0,1,00,0,0,29651992,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,01D2,1779119540,4,0.000000,0.0,1,00,0,0,29651992,20,1,1.000,-47,-47.0,45.00,45.0,920.0,77.0,0,115
01,1,87BC16,S,N3,S,01D2,1779119550,5,0.000000,0.0,1,00,0,0,29651992,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,01D3,1779119580,1,0.000000,0.0,1,00,0,0,29651993,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,01D3,1779119584,2,0.000000,0.0,1,00,0,0,29651993,4,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
01,1,E21FB5,S,N1,S,01D3,1779119590,3,0.000000,0.0,1,00,0,0,29651993,10,1,1.000,-25,-25.0,67.00,67.0,920.0,99.0,0,115
01,1,1D462D,S,N2,S,01D3,1779119600,4,0.000000,0.0,1,00,0,0,29651993,20,1,1.000,-47,-47.0,45.00,45.0,920.0,77.0,0,115
01,1,87BC16,S,N3,S,01D3,1779119610,5,0.000000,0.0,1,00,0,0,29651993,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,01D4,1779119640,1,0.000000,0.0,1,00,0,0,29651994,0,1,1.000,-34,-34.0,58.00,58.0,904.0,90.0,0,113
03,1,DA782A,S,R2,S,01D4,1779119644,2,0.000000,0.0,1,00,0,0,29651994,4,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
01,1,E21FB5,S,N1,S,01D4,1779119650,3,0.000000,0.0,1,00,0,0,29651994,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,01D4,1779119660,4,0.000000,0.0,1,00,0,0,29651994,20,1,1.000,-47,-47.0,45.00,45.0,920.0,77.0,0,115
01,1,87BC16,S,N3,S,01D4,1779119670,5,0.000000,0.0,1,00,0,0,29651994,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,01D5,1779119700,1,0.000000,0.0,1,00,0,0,29651995,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,01D5,1779119704,2,0.000000,0.0,1,00,0,0,29651995,4,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
01,1,E21FB5,S,N1,S,01D5,1779119710,3,0.000000,0.0,1,00,0,0,29651995,10,1,1.000,-34,-34.0,58.00,58.0,920.0,90.0,0,115
01,1,1D462D,S,N2,S,01D5,1779119720,4,0.000000,0.0,1,00,0,0,29651995,20,1,1.000,-47,-47.0,45.00,45.0,920.0,77.0,0,115
01,1,87BC16,S,N3,S,01D5,1779119730,5,0.000000,0.0,1,00,0,0,29651995,30,1,1.000,-44,-44.0,48.00,48.0,920.0,80.0,0,115
03,1,DE5C6F,S,R1,S,01D6,1779119760,1,0.000000,0.0,1,00,0,0,29651996,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,01D6,1779119764,2,0.000000,0.0,1,00,0,0,29651996,4,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
01,1,E21FB5,S,N1,S,01D6,1779119770,3,0.000000,0.0,1,00,0,0,29651996,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,01D6,1779119780,4,0.000000,0.0,1,00,0,0,29651996,20,1,1.000,-47,-47.0,45.00,45.0,920.0,77.0,0,115
01,1,87BC16,S,N3,S,01D6,1779119790,5,0.000000,0.0,1,00,0,0,29651996,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,01D7,1779119820,1,0.000000,0.0,1,00,0,0,29651997,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,01D7,1779119824,2,0.000000,0.0,1,00,0,0,29651997,4,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
01,1,E21FB5,S,N1,S,01D7,1779119830,3,0.000000,0.0,1,00,0,0,29651997,10,1,1.000,-26,-26.0,66.00,66.0,920.0,98.0,0,115
01,1,1D462D,S,N2,S,01D7,1779119840,4,0.000000,0.0,1,00,0,0,29651997,20,1,1.000,-46,-46.0,46.00,46.0,920.0,78.0,0,115
01,1,87BC16,S,N3,S,01D7,1779119850,5,0.000000,0.0,1,00,0,0,29651997,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,01D8,1779119880,1,0.000000,0.0,1,00,0,0,29651998,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,01D8,1779119884,2,0.000000,0.0,1,00,0,0,29651998,4,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
01,1,E21FB5,S,N1,S,01D8,1779119890,3,0.000000,0.0,1,00,0,0,29651998,10,1,1.000,-25,-25.0,67.00,67.0,920.0,99.0,0,115
01,1,1D462D,S,N2,S,01D8,1779119900,4,0.000000,0.0,1,00,0,0,29651998,20,1,1.000,-47,-47.0,45.00,45.0,920.0,77.0,0,115
01,1,87BC16,S,N3,S,01D8,1779119910,5,0.000000,0.0,1,00,0,0,29651998,30,1,1.000,-43,-43.0,49.00,49.0,920.0,81.0,0,115
03,1,DE5C6F,S,R1,S,01D9,1779119940,1,0.000000,0.0,1,00,0,0,29651999,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,01D9,1779119944,2,0.000000,0.0,1,00,0,0,29651999,4,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
01,1,E21FB5,S,N1,S,01D9,1779119950,3,0.000000,0.0,1,00,0,0,29651999,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,01D9,1779119960,4,0.000000,0.0,1,00,0,0,29651999,20,1,1.000,-46,-46.0,46.00,46.0,920.0,78.0,0,115
01,1,87BC16,S,N3,S,01D9,1779119970,5,0.000000,0.0,1,00,0,0,29651999,30,1,1.000,-42,-42.0,50.00,50.0,920.0,82.0,0,115
03,1,DE5C6F,S,R1,S,01DA,1779120000,1,0.000000,0.0,1,00,0,0,29652000,0,1,1.000,-29,-29.0,63.00,63.0,904.0,95.0,0,113
03,1,DA782A,S,R2,S,01DA,1779120004,2,0.000000,0.0,1,00,0,0,29652000,4,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
01,1,E21FB5,S,N1,S,01DA,1779120010,3,0.000000,0.0,1,00,0,0,29652000,10,1,1.000,-27,-27.0,65.00,65.0,920.0,97.0,0,115
01,1,1D462D,S,N2,S,01DA,1779120020,4,0.000000,0.0,1,00,0,0,29652000,20,1,1.000,-47,-47.0,45.00,45.0,920.0,77.0,0,115
01,1,87BC16,S,N3,S,01DA,1779120030,5,0.000000,0.0,1,00,0,0,29652000,30,1,1.000,-45,-45.0,47.00,47.0,920.0,79.0,0,115
03,1,DE5C6F,S,R1,S,01DB,1779120060,1,0.000000,0.0,1,00,0,0,29652001,0,1,1.000,-33,-33.0,59.00,59.0,904.0,91.0,0,113
03,1,DA782A,S,R2,S,01DB,1779120064,2,0.000000,0.0,1,00,0,0,29652001,4,1,1.000,-34,-34.0,58.00,58.0,904.0,90.0,0,113
01,1,E21FB5,S,N1,S,01DB,1779120070,3,0.000000,0.0,1,00,0,0,29652001,10,1,1.000,-27,-27.0,65.00,65.0,920.0,97.0,0,115
01,1,1D462D,S,N2,S,01DB,1779120080,4,0.000000,0.0,1,00,0,0,29652001,20,1,1.000,-47,-47.0,45.00,45.0,920.0,77.0,0,115
01,1,87BC16,S,N3,S,01DB,1779120090,5,0.000000,0.0,1,00,0,0,29652001,30,1,1.000,-46,-46.0,46.00,46.0,920.0,78.0,0,115
03,1,DE5C6F,S,R1,S,01DC,1779120120,1,0.000000,0.0,1,00,0,0,29652002,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,01DC,1779120124,2,0.000000,0.0,1,00,0,0,29652002,4,1,1.000,-34,-34.0,58.00,58.0,904.0,90.0,0,113
01,1,E21FB5,S,N1,S,01DC,1779120130,3,0.000000,0.0,1,00,0,0,29652002,10,1,1.000,-26,-26.0,66.00,66.0,920.0,98.0,0,115
01,1,1D462D,S,N2,S,01DC,1779120140,4,0.000000,0.0,1,00,0,0,29652002,20,1,1.000,-47,-47.0,45.00,45.0,920.0,77.0,0,115
01,1,87BC16,S,N3,S,01DC,1779120150,5,0.000000,0.0,1,00,0,0,29652002,30,1,1.000,-46,-46.0,46.00,46.0,920.0,78.0,0,115
03,1,DE5C6F,S,R1,S,01DD,1779120180,1,0.000000,0.0,1,00,0,0,29652003,0,1,1.000,-28,-28.0,64.00,64.0,904.0,96.0,0,113
03,1,DA782A,S,R2,S,01DD,1779120184,2,0.000000,0.0,1,00,0,0,29652003,4,1,1.000,-34,-34.0,58.00,58.0,904.0,90.0,0,113
01,1,E21FB5,S,N1,S,01DD,1779120190,3,0.000000,0.0,1,00,0,0,29652003,10,1,1.000,-28,-28.0,64.00,64.0,920.0,96.0,0,115
01,1,1D462D,S,N2,S,01DD,1779120200,4,0.000000,0.0,1,00,0,0,29652003,20,1,1.000,-49,-49.0,43.00,43.0,920.0,75.0,0,115
01,1,87BC16,S,N3,S,01DD,1779120210,5,0.000000,0.0,1,00,0,0,29652003,30,1,1.000,-46,-46.0,46.00,46.0,920.0,78.0,0,115
03,1,DE5C6F,S,R1,S,01DE,1779120240,1,0.000000,0.0,1,00,0,0,29652004,0,1,1.000,-28,-28.0,64.00,64.0,904.0,96.0,0,113
03,1,DA782A,S,R2,S,01DE,1779120244,2,0.000000,0.0,1,00,0,0,29652004,4,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
01,1,E21FB5,S,N1,S,01DE,1779120250,3,0.000000,0.0,1,00,0,0,29652004,10,1,1.000,-34,-34.0,58.00,58.0,920.0,90.0,0,115
01,1,1D462D,S,N2,S,01DE,1779120260,4,0.000000,0.0,1,00,0,0,29652004,20,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
01,1,87BC16,S,N3,S,01DE,1779120270,5,0.000000,0.0,1,00,0,0,29652004,30,1,1.000,-45,-45.0,47.00,47.0,920.0,79.0,0,115
03,1,DE5C6F,S,R1,S,01DF,1779120300,1,0.000000,0.0,1,00,0,0,29652005,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,01DF,1779120304,2,0.000000,0.0,1,00,0,0,29652005,4,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
01,1,E21FB5,S,N1,S,01DF,1779120310,3,0.000000,0.0,1,00,0,0,29652005,10,1,1.000,-28,-28.0,64.00,64.0,920.0,96.0,0,115
01,1,1D462D,S,N2,S,01DF,1779120320,4,0.000000,0.0,1,00,0,0,29652005,20,1,1.000,-52,-52.0,40.00,40.0,920.0,72.0,0,115
01,1,87BC16,S,N3,S,01DF,1779120330,5,0.000000,0.0,1,00,0,0,29652005,30,1,1.000,-45,-45.0,47.00,47.0,920.0,79.0,0,115
03,1,DE5C6F,S,R1,S,01E0,1779120360,1,0.000000,0.0,1,00,0,0,29652006,0,1,1.000,-26,-26.0,66.00,66.0,904.0,98.0,0,113
03,1,DA782A,S,R2,S,01E0,1779120364,2,0.000000,0.0,1,00,0,0,29652006,4,1,1.000,-33,-33.0,59.00,59.0,904.0,91.0,0,113
01,1,E21FB5,S,N1,S,01E0,1779120370,3,0.000000,0.0,1,00,0,0,29652006,10,1,1.000,-34,-34.0,58.00,58.0,920.0,90.0,0,115
01,1,1D462D,S,N2,S,01E0,1779120380,4,0.000000,0.0,1,00,0,0,29652006,20,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
01,1,87BC16,S,N3,S,01E0,1779120390,5,0.000000,0.0,1,00,0,0,29652006,30,1,1.000,-45,-45.0,47.00,47.0,920.0,79.0,0,115
03,1,DE5C6F,S,R1,S,01E1,1779120420,1,0.000000,0.0,1,00,0,0,29652007,0,1,1.000,-29,-29.0,63.00,63.0,904.0,95.0,0,113
03,1,DA782A,S,R2,S,01E1,1779120424,2,0.000000,0.0,1,00,0,0,29652007,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,01E1,1779120430,3,0.000000,0.0,1,00,0,0,29652007,10,1,1.000,-26,-26.0,66.00,66.0,920.0,98.0,0,115
01,1,1D462D,S,N2,S,01E1,1779120440,4,0.000000,0.0,1,00,0,0,29652007,20,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
01,1,87BC16,S,N3,S,01E1,1779120450,5,0.000000,0.0,1,00,0,0,29652007,30,1,1.000,-44,-44.0,48.00,48.0,920.0,80.0,0,115
03,1,DE5C6F,S,R1,S,01E2,1779120480,1,0.000000,0.0,1,00,0,0,29652008,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,01E2,1779120484,2,0.000000,0.0,1,00,0,0,29652008,4,1,1.000,-40,-40.0,52.00,52.0,904.0,84.0,0,113
01,1,E21FB5,S,N1,S,01E2,1779120490,3,0.000000,0.0,1,00,0,0,29652008,10,1,1.000,-26,-26.0,66.00,66.0,920.0,98.0,0,115
01,1,1D462D,S,N2,S,01E2,1779120500,4,0.000000,0.0,1,00,0,0,29652008,20,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
01,1,87BC16,S,N3,S,01E2,1779120510,5,0.000000,0.0,1,00,0,0,29652008,30,1,1.000,-44,-44.0,48.00,48.0,920.0,80.0,0,115
03,1,DE5C6F,S,R1,S,01E3,1779120540,1,0.000000,0.0,1,00,0,0,29652009,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,01E3,1779120544,2,0.000000,0.0,1,00,0,0,29652009,4,1,1.000,-41,-41.0,51.00,51.0,904.0,83.0,0,113
01,1,E21FB5,S,N1,S,01E3,1779120550,3,0.000000,0.0,1,00,0,0,29652009,10,1,1.000,-27,-27.0,65.00,65.0,920.0,97.0,0,115
01,1,1D462D,S,N2,S,01E3,1779120560,4,0.000000,0.0,1,00,0,0,29652009,20,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
01,1,87BC16,S,N3,S,01E3,1779120570,5,0.000000,0.0,1,00,0,0,29652009,30,1,1.000,-44,-44.0,48.00,48.0,920.0,80.0,0,115
03,1,DE5C6F,S,R1,S,01E4,1779120600,1,0.000000,0.0,1,00,0,0,29652010,0,1,1.000,-30,-30.0,62.00,62.0,904.0,94.0,0,113
03,1,DA782A,S,R2,S,01E4,1779120604,2,0.000000,0.0,1,00,0,0,29652010,4,1,1.000,-41,-41.0,51.00,51.0,904.0,83.0,0,113
01,1,E21FB5,S,N1,S,01E4,1779120610,3,0.000000,0.0,1,00,0,0,29652010,10,1,1.000,-34,-34.0,58.00,58.0,920.0,90.0,0,115
01,1,1D462D,S,N2,S,01E4,1779120620,4,0.000000,0.0,1,00,0,0,29652010,20,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
01,1,87BC16,S,N3,S,01E4,1779120630,5,0.000000,0.0,1,00,0,0,29652010,30,1,1.000,-46,-46.0,46.00,46.0,920.0,78.0,0,115
03,1,DE5C6F,S,R1,S,01E5,1779120660,1,0.000000,0.0,1,00,0,0,29652011,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
